Original Row ID,Provider Type,Category,Priority,Name / Search,LinkedIn URL,Website,Location,Evidence,Confidence,Notes,Original LinkedIn URL,Corrected LinkedIn URL,Audit Action,Verification Status,Verification Method,Verification Date,Evidence URLs,Verified Business Contact Fallback,Audit Note,Identity Status,Geography Status,Dubai Coverage Evidence URL,Dubai Coverage Evidence,Queue Decision
NM-SP-037,Company,STR operator / guest operations benchmark,C,GuestReady,https://www.linkedin.com/company/guestready/,https://www.guestready.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Operator-side, benchmark not provider-first",https://www.linkedin.com/company/guestready/,https://www.linkedin.com/company/guestready/,UNCHANGED_VERIFIED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.guestready.com/ | https://www.linkedin.com/company/guestready/,https://www.guestready.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.guestready.com/property-management-dubai/,Official page offers property-management services in Dubai.,DUBAI_READY
NM-SP-038,Company,STR operator / guest operations benchmark,C,Maison Privee,https://www.linkedin.com/company/maison-privee/,https://www.maisonprivee.ae/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Operator-side, benchmark not provider-first",https://www.linkedin.com/company/maison-privee/,https://www.linkedin.com/company/maisonprivee/,REPLACED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.themaisonprivee.com/copy-of-about-us | https://www.linkedin.com/company/maisonprivee/,https://www.themaisonprivee.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://themaisonprivee.com/about-us,Official site says Maison Privee provides vacation and corporate rentals in Dubai.,DUBAI_READY
NM-SP-039,Company,PMS / technology provider,C,Hostaway,https://www.linkedin.com/company/hostaway/,https://www.hostaway.com/,Global/UAE users,Live LinkedIn company URL checked by HTTP 200,High,PMS/channel technology partner,https://www.linkedin.com/company/hostaway/,https://www.linkedin.com/company/hostaway/,UNCHANGED_VERIFIED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.hostaway.com/ | https://www.linkedin.com/company/hostaway/,https://www.hostaway.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.hostaway.com/case-studies/vacationer-dubai,Official case study documents a Dubai operator using Hostaway for 320 Dubai listings.,DUBAI_READY
NM-SP-040,Company,Revenue management / dynamic pricing,C,PriceLabs,https://www.linkedin.com/company/pricelabs/,https://hello.pricelabs.co/,Global/UAE users,Live LinkedIn company URL checked by HTTP 200,High,Dynamic pricing/revenue management,https://www.linkedin.com/company/pricelabs/,https://www.linkedin.com/company/pricelabs/,UNCHANGED_VERIFIED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://hello.pricelabs.co/ | https://www.linkedin.com/company/pricelabs/,https://hello.pricelabs.co/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://hello.pricelabs.co/customer-story/pricelabs-increased-revpar-by-up-to-20-for-primestay,Official case study documents PriceLabs use by Dubai company Primestay.,DUBAI_READY
NM-SP-041,Company,PMS / technology provider,C,Guesty,https://www.linkedin.com/company/guesty/,https://www.guesty.com/,Global/UAE users,Live LinkedIn company URL checked by HTTP 200,High,PMS/channel technology partner,https://www.linkedin.com/company/guesty/,https://www.linkedin.com/company/guesty/,UNCHANGED_VERIFIED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.guesty.com/ | https://www.linkedin.com/company/guesty/,https://www.guesty.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://help.guesty.com/hc/en-gb/articles/34481958755229-Connecting-AutoComply-in-Dubai,Official Guesty help page documents its Dubai AutoComply integration.,DUBAI_READY
NM-SP-042,Company,Channel management / hotel tech,C,SiteMinder,https://www.linkedin.com/company/siteminder/,https://www.siteminder.com/,Global/UAE users,Live LinkedIn company URL checked by HTTP 200,High,Distribution/channel manager,https://www.linkedin.com/company/siteminder/,https://www.linkedin.com/company/siteminder/,UNCHANGED_VERIFIED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.siteminder.com/ | https://www.linkedin.com/company/siteminder/,https://www.siteminder.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,NON_DUBAI,https://www.linkedin.com/company/siteminder/,"Verified company profile says SiteMinder is headquartered in Sydney and lists global offices, none in Dubai/UAE; no official Dubai/UAE service-coverage proof was recovered.",HOLD_NON_DUBAI
NM-SP-043,Company,STR market data,C,AirDNA,https://www.linkedin.com/company/airdna/,https://www.airdna.co/,Global/UAE data,Live LinkedIn company URL checked by HTTP 200,High,"STR data partner, later priority",https://www.linkedin.com/company/airdna/,https://www.linkedin.com/company/airdna/,UNCHANGED_VERIFIED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://www.airdna.co/ | https://www.linkedin.com/company/airdna/,https://www.airdna.co/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.airdna.co/vacation-rental-data/app/ae/default/dubai/overview,Official product page provides Dubai short-term-rental market data.,DUBAI_READY
NM-SP-044,Company,Tadbeer / domestic worker services,C,Tadbeer,https://www.linkedin.com/company/tadbeer/,https://tadbeer.gov.ae/,UAE,Live LinkedIn company URL checked by HTTP 200,Medium,Only relevant if legal/domestic staffing route opens,https://www.linkedin.com/company/tadbeer/,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_COMPANY,INSUFFICIENT_IDENTITY_EVIDENCE,2026-09-13,,"Select a named licensed Tadbeer centre first, then verify that centre’s official contact route.","Tadbeer is a UAE service-centre programme/brand, not one uniquely identified company; old slug could not be verified to the intended centre.",IDENTITY_UNVERIFIED,UAE_BROADER_NOT_DUBAI_CONFIRMED,https://www.tadbeer.ae/about-us,Tadbeer is a programme/brand with multiple licensed centres; this generic row does not identify one Dubai outreach target.,HOLD_UNVERIFIED
NM-SP-045,Company,Short-term rental operator / flexible living,C,Silkhaus,https://www.linkedin.com/company/silkhaus/,https://www.silkhaus.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Operator benchmark, not provider-first",https://www.linkedin.com/company/silkhaus/,https://www.linkedin.com/company/wearesilkhaus/,REPLACED,READY_VERIFIED,INDEXED_LINKEDIN_IDENTITY_PLUS_OFFICIAL_BUSINESS_SOURCE,2026-09-13,https://silkhaus.com/ | https://www.linkedin.com/company/wearesilkhaus/,https://silkhaus.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.silkhaus.com/,Official site offers furnished apartments in Dubai and lists its Dubai Media City address.,DUBAI_READY
NM-SP-046,Company,Flexible living / furnished apartments,C,Blueground,https://www.linkedin.com/company/blueground-co/,https://www.theblueground.com/,Dubai/UAE,Live LinkedIn company URL checked by HTTP 200,High,"Operator benchmark, not provider-first",https://www.linkedin.com/company/blueground-co/,https://www.linkedin.com/company/blueground-co/,UNCHANGED_VERIFIED,READY_VERIFIED,OFFICIAL_WEBSITE_LINKEDIN_BACKLINK,2026-09-13,https://www.theblueground.com/ | https://www.linkedin.com/company/blueground-co/,https://www.theblueground.com/,Exact company identity and service/geography context matched the source-backed profile.,IDENTITY_VERIFIED,DUBAI_CONFIRMED,https://www.theblueground.com/m/furnished-apartments/dubai-are,Official site offers Blueground furnished apartments and related support in Dubai.,DUBAI_READY
NM-SP-047,Freelancer search,Freelance property manager,B,Freelance Property Manager Dubai,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Property%20Manager%20Dubai,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Property%20Manager%20Dubai,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Property%20Manager%20Dubai,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Property%20Manager%20Dubai,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-048,Freelancer search,Freelance guest relations / concierge,B,Freelance Guest Relations Dubai holiday homes,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Guest%20Relations%20Dubai%20holiday%20homes,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Guest%20Relations%20Dubai%20holiday%20homes,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Guest%20Relations%20Dubai%20holiday%20homes,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Guest%20Relations%20Dubai%20holiday%20homes,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-049,Freelancer search,Freelance check-in agent,B,Freelance Check In Agent Dubai Airbnb,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Check%20In%20Agent%20Dubai%20Airbnb,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Check%20In%20Agent%20Dubai%20Airbnb,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Check%20In%20Agent%20Dubai%20Airbnb,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Check%20In%20Agent%20Dubai%20Airbnb,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-050,Freelancer search,Freelance operations assistant,B,Freelance Operations Assistant Dubai holiday homes,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Operations%20Assistant%20Dubai%20holiday%20homes,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Operations%20Assistant%20Dubai%20holiday%20homes,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Operations%20Assistant%20Dubai%20holiday%20homes,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Operations%20Assistant%20Dubai%20holiday%20homes,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-051,Freelancer search,Freelance revenue manager,B,Freelance Revenue Manager Dubai short term rental,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Revenue%20Manager%20Dubai%20short%20term%20rental,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Revenue%20Manager%20Dubai%20short%20term%20rental,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Revenue%20Manager%20Dubai%20short%20term%20rental,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Revenue%20Manager%20Dubai%20short%20term%20rental,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-052,Freelancer search,Freelance pricing strategist,B,Freelance Pricing Strategist Dubai Airbnb,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Pricing%20Strategist%20Dubai%20Airbnb,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Pricing%20Strategist%20Dubai%20Airbnb,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Pricing%20Strategist%20Dubai%20Airbnb,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Pricing%20Strategist%20Dubai%20Airbnb,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-053,Freelancer search,Freelance channel manager,B,Freelance Channel Manager Dubai hospitality,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Channel%20Manager%20Dubai%20hospitality,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Channel%20Manager%20Dubai%20hospitality,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Channel%20Manager%20Dubai%20hospitality,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Channel%20Manager%20Dubai%20hospitality,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-054,Freelancer search,Freelance cleaner / housekeeper,B,Freelance Cleaner Dubai holiday homes,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Cleaner%20Dubai%20holiday%20homes,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Cleaner%20Dubai%20holiday%20homes,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Cleaner%20Dubai%20holiday%20homes,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Cleaner%20Dubai%20holiday%20homes,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-055,Freelancer search,Freelance handyman,B,Freelance Handyman Dubai property maintenance,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Handyman%20Dubai%20property%20maintenance,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Handyman%20Dubai%20property%20maintenance,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Handyman%20Dubai%20property%20maintenance,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Handyman%20Dubai%20property%20maintenance,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-056,Freelancer search,Freelance AC technician,B,Freelance AC Technician Dubai,https://www.linkedin.com/search/results/people/?keywords=Freelance%20AC%20Technician%20Dubai,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20AC%20Technician%20Dubai,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20AC%20Technician%20Dubai,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20AC%20Technician%20Dubai,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-057,Freelancer search,Freelance plumber,B,Freelance Plumber Dubai,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Plumber%20Dubai,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Plumber%20Dubai,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Plumber%20Dubai,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Plumber%20Dubai,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-058,Freelancer search,Freelance electrician,B,Freelance Electrician Dubai,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Electrician%20Dubai,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Electrician%20Dubai,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Electrician%20Dubai,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Electrician%20Dubai,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-059,Freelancer search,Freelance smart lock technician,B,Freelance Smart Lock Technician Dubai Airbnb,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Smart%20Lock%20Technician%20Dubai%20Airbnb,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Smart%20Lock%20Technician%20Dubai%20Airbnb,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Smart%20Lock%20Technician%20Dubai%20Airbnb,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Smart%20Lock%20Technician%20Dubai%20Airbnb,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-060,Freelancer search,Freelance carpenter / joiner,B,Freelance Carpenter Dubai joinery,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Carpenter%20Dubai%20joinery,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Carpenter%20Dubai%20joinery,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Carpenter%20Dubai%20joinery,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Carpenter%20Dubai%20joinery,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-061,Freelancer search,Freelance interior designer / stager,B,Freelance Interior Designer Dubai home staging,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Interior%20Designer%20Dubai%20home%20staging,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Interior%20Designer%20Dubai%20home%20staging,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Interior%20Designer%20Dubai%20home%20staging,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Interior%20Designer%20Dubai%20home%20staging,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-062,Freelancer search,Freelance photographer,B,Freelance Real Estate Photographer Dubai,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Real%20Estate%20Photographer%20Dubai,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Real%20Estate%20Photographer%20Dubai,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Real%20Estate%20Photographer%20Dubai,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Real%20Estate%20Photographer%20Dubai,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-063,Freelancer search,Freelance videographer / drone operator,B,Freelance Drone Videographer Dubai real estate,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Drone%20Videographer%20Dubai%20real%20estate,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Drone%20Videographer%20Dubai%20real%20estate,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Drone%20Videographer%20Dubai%20real%20estate,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Drone%20Videographer%20Dubai%20real%20estate,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-064,Freelancer search,Freelance Wi-Fi / IT technician,B,Freelance WiFi IT Technician Dubai apartments,https://www.linkedin.com/search/results/people/?keywords=Freelance%20WiFi%20IT%20Technician%20Dubai%20apartments,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20WiFi%20IT%20Technician%20Dubai%20apartments,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20WiFi%20IT%20Technician%20Dubai%20apartments,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20WiFi%20IT%20Technician%20Dubai%20apartments,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-065,Freelancer search,Freelance pool technician / gardener,B,Freelance Pool Technician Dubai villa,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Pool%20Technician%20Dubai%20villa,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Pool%20Technician%20Dubai%20villa,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Pool%20Technician%20Dubai%20villa,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Pool%20Technician%20Dubai%20villa,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
NM-SP-066,Freelancer search,Freelance driver / chauffeur,B,Freelance Chauffeur Driver Dubai,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Chauffeur%20Driver%20Dubai,,Dubai,"LinkedIn people-search route, login may be required",Route,"Use to find individual profiles, then qualify manually",https://www.linkedin.com/search/results/people/?keywords=Freelance%20Chauffeur%20Driver%20Dubai,,HELD_NO_REPLACEMENT,HOLD_UNVERIFIED_SEARCH_ROUTE,NOT_A_PROFILE,2026-09-13,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Chauffeur%20Driver%20Dubai,No business contact fallback until an actual named candidate is selected and verified.,"Generic LinkedIn people-search URL; it identifies no person, employer, role, or location.",IDENTITY_UNVERIFIED,UNVERIFIED,https://www.linkedin.com/search/results/people/?keywords=Freelance%20Chauffeur%20Driver%20Dubai,"LinkedIn query text contains Dubai, but a search route is not evidence of a named person, role, employer or location.",HOLD_UNVERIFIED
